Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
33,33,"Q: To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.
A: Let's think step by step.
To make the pizza, Kimber half as many teaspoons of salt as the number of cups of flour, meaning she needs 1/2*16 = <<16*1/2=8>>8 teaspoons of salt.
The total number of cups of flour and teaspoons of salt she needs is 8+16 = <<8+16=24>>24
She also needs 10 cups of water, which means the total number of cups of water and flour and teaspoons of salt she needs is 24+10 = <<24+10=34>>34
#### 34","Q: To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.
A: Let's think step by step.
To make the pizza, Kimber half as many teaspoons of salt as the number of cups of flour, meaning she needs 1/2*16 = <<16*1/2=8>>8 teaspoons of salt.
The total number of cups of flour and teaspoons of salt she needs is 8+16 = <<8+16=24>>24
She also needs 10 cups of water, which means the total number of cups of water and flour and teaspoons of salt she needs is 24+10 = <<24+10=34>>34
The answer is 34",33
35,35,"Q: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?
A: Let's think step by step.
Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
#### 36","Q: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?
A: Let's think step by step.
Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
The answer is 36",35
36,36,"Q: Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?
A: Let's think step by step.
Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
#### 15","Q: Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?
A: Let's think step by step.
Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
The answer is 15",36
39,39,"Q: Anna goes trick-or-treating in a subdivision where she gets 14 pieces of candy per house. Her brother Billy goes trick-or-tricking in a neighboring subdivision where he gets 11 pieces of candy per house. If the first subdivision has 60 houses and the second subdivision has 75 houses, how many more pieces of candy does Anna get?
A: Let's think step by step.
First find the total number of pieces of candy Anna gets: 14 pieces/house * 60 houses = 840 pieces
Then find the total number of pieces of candy Billy gets: 11 pieces/house * 75 houses = <<11*75=825>>825 pieces
Then subtract the number of pieces Billy gets from the number Anna gets to find the difference: 840 pieces - 825 pieces = <<840-825=15>>15 pieces
#### 15","Q: Anna goes trick-or-treating in a subdivision where she gets 14 pieces of candy per house. Her brother Billy goes trick-or-tricking in a neighboring subdivision where he gets 11 pieces of candy per house. If the first subdivision has 60 houses and the second subdivision has 75 houses, how many more pieces of candy does Anna get?
A: Let's think step by step.
First find the total number of pieces of candy Anna gets: 14 pieces/house * 60 houses = 840 pieces
Then find the total number of pieces of candy Billy gets: 11 pieces/house * 75 houses = <<11*75=825>>825 pieces
Then subtract the number of pieces Billy gets from the number Anna gets to find the difference: 840 pieces - 825 pieces = <<840-825=15>>15 pieces
The answer is 15",39
47,47,"Q: The file, 90 megabytes in size, downloads at the rate of 5 megabytes per second for its first 60 megabytes, and then 10 megabytes per second thereafter. How long, in seconds, does it take to download entirely?
A: Let's think step by step.
The first 60 megabytes take 60/5=<<60/5=12>>12 seconds.
There are 90-60=<<90-60=30>>30 remaining megabytes.
The remaining 30 megabytes take 30/10=<<30/10=3>>3 seconds.
And 12+3=<<12+3=15>>15 seconds.
#### 15","Q: The file, 90 megabytes in size, downloads at the rate of 5 megabytes per second for its first 60 megabytes, and then 10 megabytes per second thereafter. How long, in seconds, does it take to download entirely?
A: Let's think step by step.
The first 60 megabytes take 60/5=<<60/5=12>>12 seconds.
There are 90-60=<<90-60=30>>30 remaining megabytes.
The remaining 30 megabytes take 30/10=<<30/10=3>>3 seconds.
And 12+3=<<12+3=15>>15 seconds.
The answer is 15",47
48,48,"Q: Sam memorized six more digits of pi than Carlos memorized. Mina memorized six times as many digits of pi as Carlos memorized. If Mina memorized 24 digits of pi, how many digits did Sam memorize?
A: Let's think step by step.
Carlos memorized 24/6=<<24/6=4>>4 digits of pi.
Sam memorized 4+6=10 digits of pi.
#### 10","Q: Sam memorized six more digits of pi than Carlos memorized. Mina memorized six times as many digits of pi as Carlos memorized. If Mina memorized 24 digits of pi, how many digits did Sam memorize?
A: Let's think step by step.
Carlos memorized 24/6=<<24/6=4>>4 digits of pi.
Sam memorized 4+6=10 digits of pi.
The answer is 10",48
50,50,"Q: Gerald spends $100 a month on baseball supplies. His season is 4 months long. He wants to use the months he's not playing baseball to save up by raking, shoveling, and mowing lawns. He charges $10 for each. How many chores does he need to average a month to save up for his supplies?
A: Let's think step by step.
He needs to save up $400 because 4 x 100 = <<4*100=400>>400
He has 8 months to earn this money because 12 - 4 = <<12-4=8>>8
He needs to earn $50 a month because 400 / 8 = <<400/8=50>>50
He needs to do 5 tasks a month because 50 / 10 = <<50/10=5>>5
#### 5","Q: Gerald spends $100 a month on baseball supplies. His season is 4 months long. He wants to use the months he's not playing baseball to save up by raking, shoveling, and mowing lawns. He charges $10 for each. How many chores does he need to average a month to save up for his supplies?
A: Let's think step by step.
He needs to save up $400 because 4 x 100 = <<4*100=400>>400
He has 8 months to earn this money because 12 - 4 = <<12-4=8>>8
He needs to earn $50 a month because 400 / 8 = <<400/8=50>>50
He needs to do 5 tasks a month because 50 / 10 = <<50/10=5>>5
The answer is 5",50
52,52,"Q: Arnel had ten boxes of pencils with the same number of pencils in each box.  He kept ten pencils and shared the remaining pencils equally with his five friends. If his friends got eight pencils each, how many pencils are in each box?
A: Let's think step by step.
Arnel shared 5 x 8 = <<5*8=40>>40 pencils with his friends.
So, he had 10 + 40 = <<10+40=50>>50 pencils in all.
Therefore, each box had 50/10 = <<50/10=5>>5 pencils inside.
#### 5","Q: Arnel had ten boxes of pencils with the same number of pencils in each box.  He kept ten pencils and shared the remaining pencils equally with his five friends. If his friends got eight pencils each, how many pencils are in each box?
A: Let's think step by step.
Arnel shared 5 x 8 = <<5*8=40>>40 pencils with his friends.
So, he had 10 + 40 = <<10+40=50>>50 pencils in all.
Therefore, each box had 50/10 = <<50/10=5>>5 pencils inside.
The answer is 5",52
53,53,"Q: Caleb bought 10 cartons of ice cream and 4 cartons of frozen yoghurt. Each carton of ice cream cost $4 and each carton of frozen yoghurt cost $1. How much more did Caleb spend on ice cream than on frozen yoghurt?
A: Let's think step by step.
The cost of the ice cream is 10 × $4 = $<<10*4=40>>40.
The cost of the frozen yoghurt is 4 × $1 = $<<4*1=4>>4.
Caleb spent $40 − $4 = $36 more on ice cream than on frozen yogurt.
#### 36","Q: Caleb bought 10 cartons of ice cream and 4 cartons of frozen yoghurt. Each carton of ice cream cost $4 and each carton of frozen yoghurt cost $1. How much more did Caleb spend on ice cream than on frozen yoghurt?
A: Let's think step by step.
The cost of the ice cream is 10 × $4 = $<<10*4=40>>40.
The cost of the frozen yoghurt is 4 × $1 = $<<4*1=4>>4.
Caleb spent $40 − $4 = $36 more on ice cream than on frozen yogurt.
The answer is 36",53
55,55,"Q: There are 25 roses in a garden. There are 40 tulips. There are 35 daisies. What percentage of flowers are not roses?
A: Let's think step by step.
There are 25+40+35=<<25+40+35=100>>100 flowers total.
There are 40+35=<<40+35=75>>75 flowers that are not roses.
Therefore, (75/100)*100=<<(75/100)*100=75>>75% of the flowers are not roses.
#### 75","Q: There are 25 roses in a garden. There are 40 tulips. There are 35 daisies. What percentage of flowers are not roses?
A: Let's think step by step.
There are 25+40+35=<<25+40+35=100>>100 flowers total.
There are 40+35=<<40+35=75>>75 flowers that are not roses.
Therefore, (75/100)*100=<<(75/100)*100=75>>75% of the flowers are not roses.
The answer is 75",55
56,56,"Q: Leo's assignment was divided into three parts. He finished the first part of his assignment in 25 minutes. It took him twice as long to finish the second part. If he was able to finish his assignment in 2 hours, how many minutes did Leo finish the third part of the assignment?
A: Let's think step by step.
It took Leo 25 x 2 = <<25*2=50>>50 minutes to finish the second part of the assignment.
Leo finished the first and second parts of the assignment in 25 + 50 = <<25+50=75>>75 minutes.
He finished the entire assignment in 60 x 2 = <<60*2=120>>120 minutes.
Therefore, it took Leo 120 - 75 = <<120-75=45>>45 minutes to finish the third part of the assignment.
#### 45","Q: Leo's assignment was divided into three parts. He finished the first part of his assignment in 25 minutes. It took him twice as long to finish the second part. If he was able to finish his assignment in 2 hours, how many minutes did Leo finish the third part of the assignment?
A: Let's think step by step.
It took Leo 25 x 2 = <<25*2=50>>50 minutes to finish the second part of the assignment.
Leo finished the first and second parts of the assignment in 25 + 50 = <<25+50=75>>75 minutes.
He finished the entire assignment in 60 x 2 = <<60*2=120>>120 minutes.
Therefore, it took Leo 120 - 75 = <<120-75=45>>45 minutes to finish the third part of the assignment.
The answer is 45",56
59,59,"Q: Every hour Joanne has to collect the coins out of the fountain inside the mall. During the first hour, she collected 15 coins. For the next two hours, she collected 35 coins from the fountain. In the fourth hour, she collected 50 coins from the fountain but she gave 15 of them to her coworker so she could buy a soda. How many coins did she have after the fourth hour?
A: Let's think step by step.
15 coins collected in hour one
35 coins collected in hour two
35 coins collected in hour three
50 coins collected in hour four
Before giving her coworker some coins there were 15+35+35+50=<<15+35+35+50=135>>135 coins
The number of coins after given 15 to her coworker is 135-15=<<135-15=120>>120
#### 120","Q: Every hour Joanne has to collect the coins out of the fountain inside the mall. During the first hour, she collected 15 coins. For the next two hours, she collected 35 coins from the fountain. In the fourth hour, she collected 50 coins from the fountain but she gave 15 of them to her coworker so she could buy a soda. How many coins did she have after the fourth hour?
A: Let's think step by step.
15 coins collected in hour one
35 coins collected in hour two
35 coins collected in hour three
50 coins collected in hour four
Before giving her coworker some coins there were 15+35+35+50=<<15+35+35+50=135>>135 coins
The number of coins after given 15 to her coworker is 135-15=<<135-15=120>>120
The answer is 120",59
60,60,"Q: Jerry’s two daughters play softball on different teams. They each have 8 games this season. Each team practices 4 hours for every game they play. If each game lasts for 2 hours, how many hours will Jerry spend at the field watching his daughters play and practice altogether?
A: Let's think step by step.
Jerry will spend 8 games x 2 hours per game = <<8*2=16>>16 hours watching one daughter play her games.
He will spend 16 x 2 = <<16*2=32>>32 hours watching both daughters play their games.
He will spend 8 games x 4 hours of practice = <<8*4=32>>32 hours watching one daughter practice.
He will spend 32 x 2 = <<32*2=64>>64 hours watching both daughters practice.
He will spend a total of 32 hours watching games + 64 hours watching practice = <<32+64=96>>96 hours.
#### 96","Q: Jerry’s two daughters play softball on different teams. They each have 8 games this season. Each team practices 4 hours for every game they play. If each game lasts for 2 hours, how many hours will Jerry spend at the field watching his daughters play and practice altogether?
A: Let's think step by step.
Jerry will spend 8 games x 2 hours per game = <<8*2=16>>16 hours watching one daughter play her games.
He will spend 16 x 2 = <<16*2=32>>32 hours watching both daughters play their games.
He will spend 8 games x 4 hours of practice = <<8*4=32>>32 hours watching one daughter practice.
He will spend 32 x 2 = <<32*2=64>>64 hours watching both daughters practice.
He will spend a total of 32 hours watching games + 64 hours watching practice = <<32+64=96>>96 hours.
The answer is 96",60
62,62,"Q: There are 290 liters of oil in 24 cans. If 10 of the cans are holding 8 liters each, how much oil is each of the remaining cans holding?
A: Let's think step by step.
10 cans are holding 8 liters each for a total of 10 * 8 = <<10*8=80>>80 liters
There are 290 - 80 = <<290-80=210>>210 litres left
There are 24 - 10 =<<24-10=14>>14 cans left
Each of the remaining cans is holding 210 / 14 = <<210/14=15>>15 liters each
#### 15","Q: There are 290 liters of oil in 24 cans. If 10 of the cans are holding 8 liters each, how much oil is each of the remaining cans holding?
A: Let's think step by step.
10 cans are holding 8 liters each for a total of 10 * 8 = <<10*8=80>>80 liters
There are 290 - 80 = <<290-80=210>>210 litres left
There are 24 - 10 =<<24-10=14>>14 cans left
Each of the remaining cans is holding 210 / 14 = <<210/14=15>>15 liters each
The answer is 15",62
70,70,"Q: Tim has 30 less apples than Martha, and Harry has half as many apples as Tim. If Martha has 68 apples, how many apples does Harry have?
A: Let's think step by step.
Tim has 68-30 = <<68-30=38>>38 apples.
Harry has 38/2 = <<38/2=19>>19 apples.
#### 19","Q: Tim has 30 less apples than Martha, and Harry has half as many apples as Tim. If Martha has 68 apples, how many apples does Harry have?
A: Let's think step by step.
Tim has 68-30 = <<68-30=38>>38 apples.
Harry has 38/2 = <<38/2=19>>19 apples.
The answer is 19",70
73,73,"Q: It is Roger’s turn to provide a snack for the baseball team after the game and he has decided to bring trail mix. The trail mix comes in packs of 6 individual pouches. Roger has 13 members on his baseball team, plus 3 coaches and 2 helpers. How many packs of trail mix does he need to buy?
A: Let's think step by step.
Roger will need 13 + 3 + 2 = <<13+3+2=18>>18 pouches of trail mix.
If you divide the amount of trail mix pouches by the amount in each pack, 18 / 6 = <<18/6=3>>3 packs of trail mix.
#### 3","Q: It is Roger’s turn to provide a snack for the baseball team after the game and he has decided to bring trail mix. The trail mix comes in packs of 6 individual pouches. Roger has 13 members on his baseball team, plus 3 coaches and 2 helpers. How many packs of trail mix does he need to buy?
A: Let's think step by step.
Roger will need 13 + 3 + 2 = <<13+3+2=18>>18 pouches of trail mix.
If you divide the amount of trail mix pouches by the amount in each pack, 18 / 6 = <<18/6=3>>3 packs of trail mix.
The answer is 3",73
75,75,"Q: Dale and Andrew had breakfast at a cafe. A slice of toast costs £1, and eggs cost £3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. How much did their breakfast cost?
A: Let's think step by step.
The cost of Dale's toast is 2 × $1 = $<<2*1=2>>2.
The cost of Andrew's toast is 1 × $1 = $<<1*1=1>>1.
The cost of Dale's eggs is 2 × $3 = $<<2*3=6>>6.
The cost of Andrew's eggs is 2 × $3 = $<<2*3=6>>6.
Their breakfast cost $2 + $1 + $6 + $6 = $<<2+1+6+6=15>>15.
#### 15","Q: Dale and Andrew had breakfast at a cafe. A slice of toast costs £1, and eggs cost £3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. How much did their breakfast cost?
A: Let's think step by step.
The cost of Dale's toast is 2 × $1 = $<<2*1=2>>2.
The cost of Andrew's toast is 1 × $1 = $<<1*1=1>>1.
The cost of Dale's eggs is 2 × $3 = $<<2*3=6>>6.
The cost of Andrew's eggs is 2 × $3 = $<<2*3=6>>6.
Their breakfast cost $2 + $1 + $6 + $6 = $<<2+1+6+6=15>>15.
The answer is 15",75
78,78,"Q: Manny had 3 birthday cookie pies to share with his 24 classmates and his teacher, Mr. Keith.   If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, how many slices are left?
A: Let's think step by step.
There is a total of 3 x 10 = <<3*10=30>>30 cookie slices.
There are 24 + 1 + 1 = <<24+1+1=26>>26 people who ate the cookie pieces.
There is 30 - 26 = <<30-26=4>>4 cookie slices left.
#### 4","Q: Manny had 3 birthday cookie pies to share with his 24 classmates and his teacher, Mr. Keith.   If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, how many slices are left?
A: Let's think step by step.
There is a total of 3 x 10 = <<3*10=30>>30 cookie slices.
There are 24 + 1 + 1 = <<24+1+1=26>>26 people who ate the cookie pieces.
There is 30 - 26 = <<30-26=4>>4 cookie slices left.
The answer is 4",78
79,79,"Q: James spends 40 years teaching.  His partner has been teaching for 10 years less.  How long is their combined experience?
A: Let's think step by step.
His partner has been teaching for 40-10=<<40-10=30>>30 years
So together they have 40+30=<<40+30=70>>70 years of experience
#### 70","Q: James spends 40 years teaching.  His partner has been teaching for 10 years less.  How long is their combined experience?
A: Let's think step by step.
His partner has been teaching for 40-10=<<40-10=30>>30 years
So together they have 40+30=<<40+30=70>>70 years of experience
The answer is 70",79
86,86,"Q: Peter goes to the store to buy a soda. The soda costs $.25 an ounce. He brought $2 with him and leaves with $.50. How many ounces of soda did he buy?
A: Let's think step by step.
He spend $1.5 on soda because 2 - .5 = <<2-.5=1.5>>1.5
He bought 6 ounces of soda because 1.5 / .25 = <<6=6>>6
#### 6","Q: Peter goes to the store to buy a soda. The soda costs $.25 an ounce. He brought $2 with him and leaves with $.50. How many ounces of soda did he buy?
A: Let's think step by step.
He spend $1.5 on soda because 2 - .5 = <<2-.5=1.5>>1.5
He bought 6 ounces of soda because 1.5 / .25 = <<6=6>>6
The answer is 6",86
102,102,"Q: Ellie has found an old bicycle in a field and thinks it just needs some oil to work well again.  She needs 10ml of oil to fix each wheel and will need another 5ml of oil to fix the rest of the bike. How much oil does she need in total to fix the bike?
A: Let's think step by step.
Ellie needs 2 wheels * 10ml of oil per wheel = <<2*10=20>>20ml of oil.
To fix the rest of the bike as well, she needs 20 + 5 = <<20+5=25>>25ml of oil.
#### 25","Q: Ellie has found an old bicycle in a field and thinks it just needs some oil to work well again.  She needs 10ml of oil to fix each wheel and will need another 5ml of oil to fix the rest of the bike. How much oil does she need in total to fix the bike?
A: Let's think step by step.
Ellie needs 2 wheels * 10ml of oil per wheel = <<2*10=20>>20ml of oil.
To fix the rest of the bike as well, she needs 20 + 5 = <<20+5=25>>25ml of oil.
The answer is 25",102
106,106,"Q: John buys 10 packs of magic cards.  Each pack has 20 cards and 1/4 of those cards are uncommon.  How many uncommon cards did he get?
A: Let's think step by step.
Each pack has 20/4 = <<20/4=5>>5 uncommons
So he got 10*5 = <<10*5=50>>50 uncommons
#### 50","Q: John buys 10 packs of magic cards.  Each pack has 20 cards and 1/4 of those cards are uncommon.  How many uncommon cards did he get?
A: Let's think step by step.
Each pack has 20/4 = <<20/4=5>>5 uncommons
So he got 10*5 = <<10*5=50>>50 uncommons
The answer is 50",106
