good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.0,0.20086606396718074,2644,13163,8917,6890,7,218103808
0.0001,1,layers.1,0.1623442236443247,1446,8907,5213,5140,7,218103808
0.0001,1,layers.10,0.36116074619398186,5053,13991,9626,9418,7,218103808
0.0001,1,layers.11,0.32299256907871005,4477,13861,9915,8423,7,218103808
0.0001,1,layers.12,0.4014667817083693,4653,11590,8288,7955,7,218103808
0.0001,1,layers.13,0.4326797385620915,5296,12240,9700,7836,7,218103808
0.0001,1,layers.14,0.3954146412246971,5450,13783,10347,8886,7,218103808
0.0001,1,layers.15,0.46599583622484386,6715,14410,11850,9275,7,218103808
0.0001,1,layers.16,0.35615339749198016,4885,13716,10917,7684,7,218103808
0.0001,1,layers.17,0.3420905533817775,4896,14312,11020,8188,7,218103808
0.0001,1,layers.18,0.3309515630367571,4817,14555,10807,8565,7,218103808
0.0001,1,layers.19,0.3248717782250211,5004,15403,12492,7915,7,218103808
0.0001,1,layers.2,0.16735392515366063,2151,12853,7679,7325,7,218103808
0.0001,1,layers.20,0.37920947003197497,5574,14699,11477,8796,7,218103808
0.0001,1,layers.21,0.2734238941135493,3925,14355,10929,7351,7,218103808
0.0001,1,layers.22,0.28361290322580646,4396,15500,11903,7993,7,218103808
0.0001,1,layers.23,0.22103386809269163,3348,15147,12028,6467,7,218103808
0.0001,1,layers.24,0.15929542408577446,2496,15669,11920,6245,7,218103808
0.0001,1,layers.25,0.18968417118295647,3045,16053,12372,6726,7,218103808
0.0001,1,layers.26,0.16230366492146597,2635,16235,11651,7219,7,218103808
0.0001,1,layers.27,0.12372431147770166,1770,14306,10298,5778,7,218103808
0.0001,1,layers.28,0.16835699797160245,2739,16269,12609,6399,7,218103808
0.0001,1,layers.29,0.11471748678627261,1541,13433,9140,5834,7,218103808
0.0001,1,layers.3,0.36126415671870216,4721,13068,9819,7970,7,218103808
0.0001,1,layers.30,0.13375448447980035,1715,12822,9269,5268,7,218103808
0.0001,1,layers.31,0.1500777604976672,1544,10288,7069,4763,7,218103808
0.0001,1,layers.4,0.4223420280662808,5327,12613,9963,7977,7,218103808
0.0001,1,layers.5,0.35906301322499784,4154,11569,8024,7699,7,218103808
0.0001,1,layers.6,0.3575569851481217,4502,12591,9147,7946,7,218103808
0.0001,1,layers.7,0.43372128174123337,5739,13232,10082,8889,7,218103808
0.0001,1,layers.8,0.3439331141917965,4813,13994,10407,8400,7,218103808
0.0001,1,layers.9,0.4594675218137072,6161,13409,9770,9800,7,218103808
0.0001,1,lm_head,0.10623581541121799,3932,37012,23212,17732,1,525336576
0.001,1,layers.0,0.17228698717569385,20380,118291,78015,60656,7,218103808
0.001,1,layers.1,0.21350141226261726,23508,110107,79030,54585,7,218103808
0.001,1,layers.10,0.420992268785531,51023,121197,89827,82393,7,218103808
0.001,1,layers.11,0.4013123017424934,46177,115065,86872,74370,7,218103808
0.001,1,layers.12,0.39308122774292015,41724,106146,78507,69363,7,218103808
0.001,1,layers.13,0.46378828840886177,51980,112077,90679,73378,7,218103808
0.001,1,layers.14,0.4064132273964541,44195,108744,85932,67007,7,218103808
0.001,1,layers.15,0.4244416165693975,48363,113945,91390,70918,7,218103808
0.001,1,layers.16,0.37311599670134926,42530,113986,91522,64994,7,218103808
0.001,1,layers.17,0.34066304962324806,40373,118513,91994,66892,7,218103808
0.001,1,layers.18,0.31561624193443266,38740,122744,94475,67009,7,218103808
0.001,1,layers.19,0.32736433262100484,41974,128218,100265,69927,7,218103808
0.001,1,layers.2,0.25838426457357366,33314,128932,91548,70698,7,218103808
0.001,1,layers.20,0.2760237056210099,34978,126721,95588,66111,7,218103808
0.001,1,layers.21,0.2854098616927621,34689,121541,90846,65384,7,218103808
0.001,1,layers.22,0.2561255831586114,33105,129253,97012,65346,7,218103808
0.001,1,layers.23,0.21629431869856683,29490,136342,99396,66436,7,218103808
0.001,1,layers.24,0.17648334333191185,24417,138353,97948,64822,7,218103808
0.001,1,layers.25,0.17236596578275698,24109,139871,95529,68451,7,218103808
0.001,1,layers.26,0.15850800954328562,22323,140832,99235,63920,7,218103808
0.001,1,layers.27,0.10905177020198165,14286,131002,93165,52123,7,218103808
0.001,1,layers.28,0.14630831385493134,19592,133909,94406,59095,7,218103808
0.001,1,layers.29,0.10899745011535192,13465,123535,80239,56761,7,218103808
0.001,1,layers.3,0.30788968321848725,38158,123934,88768,73324,7,218103808
0.001,1,layers.30,0.10826881230706949,12837,118566,78102,53301,7,218103808
0.001,1,layers.31,0.14063222376329174,14601,103824,65675,52750,7,218103808
0.001,1,layers.4,0.3917713453486255,47344,120846,87927,80263,7,218103808
