good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.0,0.47324923879947806,1088,2299,1719,1668,7,60817408
0.0001,1,layers.1,0.4309252217997465,680,1578,1112,1146,7,60817408
0.0001,1,layers.10,0.34513546798029554,1121,3248,2074,2295,7,60817408
0.0001,1,layers.11,0.3310592459605027,922,2785,1670,2037,7,60817408
0.0001,1,layers.12,0.21355170199100834,665,3114,2033,1746,7,60817408
0.0001,1,layers.13,0.20201595968080638,481,2381,1492,1370,7,60817408
0.0001,1,layers.14,0.2139755230951441,542,2533,1637,1438,7,60817408
0.0001,1,layers.15,0.3690427698574338,906,2455,1725,1636,7,60817408
0.0001,1,layers.2,0.4094741067844239,1020,2491,1813,1698,7,60817408
0.0001,1,layers.3,0.4987316083206494,983,1971,1401,1553,7,60817408
0.0001,1,layers.4,0.5058365758754864,1300,2570,1847,2023,7,60817408
0.0001,1,layers.5,0.44712351945854484,1057,2364,1748,1673,7,60817408
0.0001,1,layers.6,0.5222623345367028,1302,2493,1891,1904,7,60817408
0.0001,1,layers.7,0.4913678618857902,1110,2259,1627,1742,7,60817408
0.0001,1,layers.8,0.3860363180964308,1233,3194,2146,2281,7,60817408
0.0001,1,layers.9,0.40102171136653897,1256,3132,2111,2277,7,60817408
0.001,1,layers.0,0.44921895825558456,8426,18757,13430,13753,7,60817408
0.001,1,layers.1,0.44400584218213396,11248,25333,18296,18285,7,60817408
0.001,1,layers.10,0.40234033661335056,10590,26321,17960,18951,7,60817408
0.001,1,layers.11,0.3862590518317697,10828,28033,18784,20077,7,60817408
0.001,1,layers.12,0.3455337047559311,9365,27103,17077,19391,7,60817408
0.001,1,layers.13,0.21101933459461955,4573,21671,12972,13272,7,60817408
0.001,1,layers.14,0.22250578196028392,5580,25078,14977,15681,7,60817408
0.001,1,layers.15,0.3349541539316477,7233,21594,14572,14255,7,60817408
0.001,1,layers.2,0.4927906890544498,13295,26979,20094,20180,7,60817408
0.001,1,layers.3,0.5247994761826813,12824,24436,18262,18998,7,60817408
0.001,1,layers.4,0.5162542455118875,13832,26793,19850,20775,7,60817408
0.001,1,layers.5,0.4989618271841559,12496,25044,18064,19476,7,60817408
0.001,1,layers.6,0.43982948956170076,12072,27447,19469,20050,7,60817408
0.001,1,layers.7,0.39300018040772144,10892,27715,18835,19772,7,60817408
0.001,1,layers.8,0.4475315474872703,12129,27102,19547,19684,7,60817408
0.001,1,layers.9,0.4910919652255273,12597,25651,18267,19981,7,60817408
0.01,1,layers.0,0.34726908663569833,68852,198267,134346,132773,7,60817408
0.01,1,layers.1,0.35913474068282514,84058,234057,158674,159441,7,60817408
0.01,1,layers.10,0.3934714430419199,80797,205344,140831,145310,7,60817408
0.01,1,layers.11,0.4244745690534702,95691,225434,157132,163993,7,60817408
0.01,1,layers.12,0.35833118308679524,84712,236407,157453,163666,7,60817408
0.01,1,layers.13,0.22704130378472945,53468,235499,143760,145207,7,60817408
0.01,1,layers.14,0.263249409470961,56169,213368,137356,132181,7,60817408
0.01,1,layers.15,0.2416597939811446,44832,185517,114086,116263,7,60817408
0.01,1,layers.2,0.3707275010778488,98886,266735,184268,181353,7,60817408
0.01,1,layers.3,0.43556052558009506,107502,246813,174589,179726,7,60817408
0.01,1,layers.4,0.43344634404320953,107776,248649,173677,182748,7,60817408
0.01,1,layers.5,0.45070622318887926,104855,232646,163512,173989,7,60817408
0.01,1,layers.6,0.44416222165777663,94428,212598,150271,156755,7,60817408
0.01,1,layers.7,0.4110835808079001,91915,223592,154894,160613,7,60817408
0.01,1,layers.8,0.41779850762061566,98712,236267,165593,169386,7,60817408
0.01,1,layers.9,0.4467096678666284,96542,216118,153262,159398,7,60817408
0.025,1,layers.0,0.29807486708101993,124068,416231,274124,266175,7,60817408
0.025,1,layers.1,0.2936616916913418,176434,600807,389124,388117,7,60817408
0.025,1,layers.10,0.27985892249016153,152112,543531,346336,349307,7,60817408
0.025,1,layers.11,0.31664734715506393,191217,603880,392254,402843,7,60817408
0.025,1,layers.12,0.3261770775185612,194578,596541,388846,402273,7,60817408
0.025,1,layers.13,0.22291850432831326,123580,554373,334831,343122,7,60817408
0.025,1,layers.14,0.24146537254615777,132352,548120,331359,349113,7,60817408
0.025,1,layers.15,0.1937967324082783,106732,550742,323416,334058,7,60817408
0.025,1,layers.2,0.3056065201958271,165735,542315,363615,344435,7,60817408
0.025,1,layers.3,0.3412266852758384,197545,578926,386441,390030,7,60817408
0.025,1,layers.4,0.3711907083425456,233365,628693,427653,434405,7,60817408
0.025,1,layers.5,0.3897616566000638,237085,608282,423566,421801,7,60817408
0.025,1,layers.6,0.3914703116886762,223160,570056,389294,403922,7,60817408
0.025,1,layers.7,0.46783146104649237,225884,482832,351887,356829,7,60817408
0.025,1,layers.8,0.4628666344078017,198966,429856,310508,318314,7,60817408
0.025,1,layers.9,0.4354680317097354,183582,421574,297189,307967,7,60817408
0.05,1,layers.0,0.3067489529652487,185596,605042,394697,395941,7,60817408
0.05,1,layers.1,0.31995430607187114,247875,774720,524135,498460,7,60817408
0.05,1,layers.10,0.3457907379476007,272360,787644,524392,535612,7,60817408
0.05,1,layers.11,0.37976000249024655,292798,771008,522342,541464,7,60817408
0.05,1,layers.12,0.30046693632414706,271358,903121,575348,599131,7,60817408
0.05,1,layers.13,0.250794709319903,201577,803753,496664,508666,7,60817408
0.05,1,layers.14,0.23218040884898444,201498,867851,528830,540519,7,60817408
0.05,1,layers.15,0.21764422493945224,199230,915393,537615,577008,7,60817408
0.05,1,layers.2,0.3120160610816272,312539,1001676,669882,644333,7,60817408
0.05,1,layers.3,0.4057919881387112,295587,728420,508963,515044,7,60817408
0.05,1,layers.4,0.3761364265144936,312695,831334,571707,572322,7,60817408
0.05,1,layers.5,0.4210478668472794,376725,894732,624711,646746,7,60817408
0.05,1,layers.6,0.4231812799035279,390229,922132,647043,665318,7,60817408
0.05,1,layers.7,0.36787478166130344,356563,969251,649208,676606,7,60817408
0.05,1,layers.8,0.3557635086289875,356300,1001508,673444,684364,7,60817408
0.05,1,layers.9,0.3598529933805258,344660,957780,644186,658254,7,60817408
0.1,1,layers.0,0.19222486915458561,346083,1800407,1055081,1091409,7,60817408
0.1,1,layers.1,0.2974980884535363,329162,1106434,713766,721830,7,60817408
0.1,1,layers.10,0.32491956134547517,481793,1482807,972136,992464,7,60817408
0.1,1,layers.11,0.33134229380920377,553613,1670819,1104941,1119491,7,60817408
0.1,1,layers.12,0.27263284437042085,455389,1670338,1053360,1072367,7,60817408
0.1,1,layers.13,0.20499030037134286,326412,1592329,956465,962276,7,60817408
0.1,1,layers.14,0.24508175641974841,330692,1349313,823388,856617,7,60817408
0.1,1,layers.15,0.1982145359973837,254559,1284260,743980,794839,7,60817408
0.1,1,layers.2,0.35800489780675926,398806,1113968,754493,758281,7,60817408
0.1,1,layers.3,0.39275714593397126,548895,1397543,981350,965088,7,60817408
0.1,1,layers.4,0.3792779784934912,532980,1405249,991343,946886,7,60817408
0.1,1,layers.5,0.39083078189166726,577490,1477596,1018227,1036859,7,60817408
0.1,1,layers.6,0.4253734797886206,588095,1382538,976299,994334,7,60817408
0.1,1,layers.7,0.42427166738652355,578578,1363697,975640,966635,7,60817408
0.1,1,layers.8,0.35387938206640374,538069,1520487,1046668,1011888,7,60817408
0.1,1,layers.9,0.3997279038319525,583514,1459778,1007954,1035338,7,60817408
0.15,1,layers.0,0.21723689904171212,385559,1774832,1077356,1083035,7,60817408
0.15,1,layers.1,0.25629081370501366,445925,1739918,1070984,1114859,7,60817408
0.15,1,layers.10,0.26679199881231724,517553,1939912,1184445,1273020,7,60817408
0.15,1,layers.11,0.3099957919036226,644582,2079325,1349621,1374286,7,60817408
0.15,1,layers.12,0.23246318998481477,565496,2432626,1481751,1516371,7,60817408
0.15,1,layers.13,0.1834598814047107,439919,2397903,1400522,1437300,7,60817408
0.15,1,layers.14,0.2074891713110637,447794,2158156,1317080,1288870,7,60817408
0.15,1,layers.15,0.20251723055152493,343757,1697421,999578,1041600,7,60817408
0.15,1,layers.2,0.26247696224079403,473678,1804646,1134581,1143743,7,60817408
0.15,1,layers.3,0.4238840015348976,596515,1407260,992699,1011076,7,60817408
0.15,1,layers.4,0.40154935417978527,653632,1627775,1144150,1137257,7,60817408
0.15,1,layers.5,0.4862141330195932,720317,1481481,1072298,1129500,7,60817408
0.15,1,layers.6,0.5177016363880738,739543,1428512,1060953,1107102,7,60817408
0.15,1,layers.7,0.5199687872760552,720996,1386614,1036305,1071305,7,60817408
0.15,1,layers.8,0.4725654676830821,642104,1358762,978235,1022631,7,60817408
0.15,1,layers.9,0.37876227153328174,584701,1543715,1027792,1100624,7,60817408
