good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.0,0.16323096339924276,388,2377,1097,1668,7,60817408
0.0001,1,layers.1,0.19419134396355353,341,1756,951,1146,7,60817408
0.0001,1,layers.10,0.23028296207104154,765,3322,1792,2295,7,60817408
0.0001,1,layers.11,0.14522821576763487,455,3133,1551,2037,7,60817408
0.0001,1,layers.12,0.11442463533225283,353,3085,1692,1746,7,60817408
0.0001,1,layers.13,0.08082622361921868,180,2227,1037,1370,7,60817408
0.0001,1,layers.14,0.11124694376528117,273,2454,1289,1438,7,60817408
0.0001,1,layers.15,0.17269439421338156,382,2212,958,1636,7,60817408
0.0001,1,layers.2,0.1549733570159858,349,2252,903,1698,7,60817408
0.0001,1,layers.3,0.21311475409836064,455,2135,1037,1553,7,60817408
0.0001,1,layers.4,0.27286081527726774,743,2723,1443,2023,7,60817408
0.0001,1,layers.5,0.24140565317035906,632,2618,1577,1673,7,60817408
0.0001,1,layers.6,0.26129032258064516,729,2790,1615,1904,7,60817408
0.0001,1,layers.7,0.21374622356495468,566,2648,1472,1742,7,60817408
0.0001,1,layers.8,0.19576719576719576,592,3024,1335,2281,7,60817408
0.0001,1,layers.9,0.2023298589822195,660,3262,1645,2277,7,60817408
0.001,1,layers.0,0.1789468934711005,3966,22163,12376,13753,7,60817408
0.001,1,layers.1,0.3021926854046732,7139,23624,12478,18285,7,60817408
0.001,1,layers.10,0.24710395667218293,6570,26588,14207,18951,7,60817408
0.001,1,layers.11,0.1621631294513439,4531,27941,12395,20077,7,60817408
0.001,1,layers.12,0.21209392782539796,5889,27766,14264,19391,7,60817408
0.001,1,layers.13,0.09365132125644009,2254,24068,13050,13272,7,60817408
0.001,1,layers.14,0.12178514454690478,3130,25701,13150,15681,7,60817408
0.001,1,layers.15,0.08975597463144189,2137,23809,11691,14255,7,60817408
0.001,1,layers.2,0.23382195209152665,6540,27970,14330,20180,7,60817408
0.001,1,layers.3,0.2030488403284373,6207,30569,17778,18998,7,60817408
0.001,1,layers.4,0.24987063389391978,7726,30920,17871,20775,7,60817408
0.001,1,layers.5,0.24238401341531582,6938,28624,16086,19476,7,60817408
0.001,1,layers.6,0.22219209652274113,6556,29506,16012,20050,7,60817408
0.001,1,layers.7,0.18908028608844565,5631,29781,15640,19772,7,60817408
0.001,1,layers.8,0.2435858160373746,6361,26114,12791,19684,7,60817408
0.001,1,layers.9,0.28026888405346595,7213,25736,12968,19981,7,60817408
