good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.0,0.06482808022922636,181,2792,1876,1097,7,60817408
0.0001,1,layers.1,0.11770334928229666,246,2090,1385,951,7,60817408
0.0001,1,layers.10,0.14819795589026358,551,3718,2477,1792,7,60817408
0.0001,1,layers.11,0.11039506864667974,394,3569,2412,1551,7,60817408
0.0001,1,layers.12,0.09450092421441775,409,4328,3045,1692,7,60817408
0.0001,1,layers.13,0.10553410553410554,328,3108,2399,1037,7,60817408
0.0001,1,layers.14,0.052400548696845,191,3645,2547,1289,7,60817408
0.0001,1,layers.15,0.04433921653034869,103,2323,1468,958,7,60817408
0.0001,1,layers.2,0.08092918696140877,216,2669,1982,903,7,60817408
0.0001,1,layers.3,0.14565299209634927,387,2657,2007,1037,7,60817408
0.0001,1,layers.4,0.22435064935064936,691,3080,2328,1443,7,60817408
0.0001,1,layers.5,0.13926940639269406,427,3066,1916,1577,7,60817408
0.0001,1,layers.6,0.1751412429378531,589,3363,2337,1615,7,60817408
0.0001,1,layers.7,0.15542521994134897,477,3069,2074,1472,7,60817408
0.0001,1,layers.8,0.12671133119720362,435,3433,2533,1335,7,60817408
0.0001,1,layers.9,0.117601246105919,453,3852,2660,1645,7,60817408
0.001,1,layers.0,0.07782519573910414,2316,29759,19699,12376,7,60817408
0.001,1,layers.1,0.18215015578411337,5437,29849,22808,12478,7,60817408
0.001,1,layers.10,0.12982191542432855,4476,34478,24747,14207,7,60817408
0.001,1,layers.11,0.09982444294395679,3696,37025,28326,12395,7,60817408
0.001,1,layers.12,0.1247134925890083,4897,39266,29899,14264,7,60817408
0.001,1,layers.13,0.10559990777300632,3664,34697,25311,13050,7,60817408
0.001,1,layers.14,0.06515617666996923,2499,38354,27703,13150,7,60817408
0.001,1,layers.15,0.04244665532137715,1297,30556,20162,11691,7,60817408
0.001,1,layers.2,0.1575836216839677,5465,34680,25815,14330,7,60817408
0.001,1,layers.3,0.16203769106885543,5735,35393,23350,17778,7,60817408
0.001,1,layers.4,0.22699669017124766,7887,34745,24761,17871,7,60817408
0.001,1,layers.5,0.19873738162952778,6359,31997,22270,16086,7,60817408
0.001,1,layers.6,0.19381996195940257,6216,32071,22275,16012,7,60817408
0.001,1,layers.7,0.164505206669648,5150,31306,20816,15640,7,60817408
0.001,1,layers.8,0.15621069423566586,5092,32597,24898,12791,7,60817408
0.001,1,layers.9,0.160152497598463,5335,33312,25679,12968,7,60817408
0.01,1,layers.0,0.14296023670347116,39620,277140,188855,127905,7,60817408
0.01,1,layers.1,0.14534752580530821,40596,279303,201168,118731,7,60817408
0.01,1,layers.10,0.12825981785629786,36321,283183,183641,135863,7,60817408
0.01,1,layers.11,0.159466922479923,47875,300219,207546,140548,7,60817408
0.01,1,layers.12,0.14488127908364157,43713,301716,218008,127421,7,60817408
0.01,1,layers.13,0.12844471504777455,37129,289066,212391,113804,7,60817408
0.01,1,layers.14,0.1511034650312227,46024,304586,222315,128295,7,60817408
0.01,1,layers.15,0.09060155504024008,23247,256585,167343,112489,7,60817408
0.01,1,layers.2,0.18013796353259945,55048,305588,225298,135338,7,60817408
0.01,1,layers.3,0.1652588833212496,46271,279991,205435,120827,7,60817408
0.01,1,layers.4,0.1907027128862095,52637,276016,212661,115992,7,60817408
0.01,1,layers.5,0.22097117574097044,59681,270085,190579,139187,7,60817408
0.01,1,layers.6,0.2027920024444747,55085,271633,180882,145836,7,60817408
0.01,1,layers.7,0.1958635333184329,49074,250552,175564,124062,7,60817408
0.01,1,layers.8,0.1789470323878167,50450,281927,207835,124542,7,60817408
0.01,1,layers.9,0.16406289396980364,48801,297453,207824,138430,7,60817408
0.025,1,layers.0,0.1405573335902731,107950,768014,522944,353020,7,60817408
0.025,1,layers.1,0.15589230713710772,99355,637331,430544,306142,7,60817408
0.025,1,layers.10,0.14971519320677054,92387,617085,438524,270948,7,60817408
0.025,1,layers.11,0.18683725932145961,126827,678810,486714,318923,7,60817408
0.025,1,layers.12,0.1596205023612944,117081,733496,491845,358732,7,60817408
0.025,1,layers.13,0.11929654845642278,84597,709132,451468,342261,7,60817408
0.025,1,layers.14,0.14025058321689512,91141,649844,462456,278529,7,60817408
0.025,1,layers.15,0.09693965155063257,53070,547454,369580,230944,7,60817408
0.025,1,layers.2,0.1544827778924866,99509,644143,441432,302220,7,60817408
0.025,1,layers.3,0.18460988967378364,116295,629950,433694,312551,7,60817408
0.025,1,layers.4,0.19394403808912955,125789,648584,420517,353856,7,60817408
0.025,1,layers.5,0.20483244000193152,135740,662688,472549,325879,7,60817408
0.025,1,layers.6,0.1799688228331564,117989,655608,464483,309114,7,60817408
0.025,1,layers.7,0.1665909236382257,104106,624920,452159,276867,7,60817408
0.025,1,layers.8,0.16961345460247765,112489,663208,425856,349841,7,60817408
0.025,1,layers.9,0.1792277840931363,114307,637775,421068,331014,7,60817408
0.05,1,layers.0,0.09919039390414233,105389,1062492,779785,388096,7,60817408
0.05,1,layers.1,0.1591601734009878,200280,1258355,840592,618043,7,60817408
0.05,1,layers.10,0.14931503796392012,174196,1166634,790619,550211,7,60817408
0.05,1,layers.11,0.17189406224739281,207121,1204934,794106,617949,7,60817408
0.05,1,layers.12,0.15137536162814894,180414,1191832,838756,533490,7,60817408
0.05,1,layers.13,0.1242434048604401,163557,1316424,859145,620836,7,60817408
0.05,1,layers.14,0.13454995743108125,163095,1212152,803486,571761,7,60817408
0.05,1,layers.15,0.10857089151134582,110898,1021434,656146,476186,7,60817408
0.05,1,layers.2,0.16666367663125867,185799,1114814,740460,560153,7,60817408
0.05,1,layers.3,0.1585486850757552,177217,1117745,692867,602095,7,60817408
0.05,1,layers.4,0.17776217340536168,200496,1127889,722917,605468,7,60817408
0.05,1,layers.5,0.20707639690784024,220754,1066051,681620,605185,7,60817408
0.05,1,layers.6,0.20351100281075857,212217,1042779,666856,588140,7,60817408
0.05,1,layers.7,0.20895153237100908,202758,970359,632809,540308,7,60817408
0.05,1,layers.8,0.17059804809613727,173648,1017878,734467,457059,7,60817408
0.05,1,layers.9,0.1596010182750953,172473,1080651,812397,440727,7,60817408
0.1,1,layers.0,0.09525851951266492,122152,1282321,922791,481682,7,60817408
0.1,1,layers.1,0.10863336488209033,201895,1858499,1290146,770248,7,60817408
0.1,1,layers.10,0.145850364893215,219619,1505783,1002094,723308,7,60817408
0.1,1,layers.11,0.17666162836117466,270458,1530938,1095804,705592,7,60817408
0.1,1,layers.12,0.12573168315088926,221436,1761179,1217376,765239,7,60817408
0.1,1,layers.13,0.11737141032521926,207315,1766316,1267413,706218,7,60817408
0.1,1,layers.14,0.13956045196707395,259589,1860047,1275470,844166,7,60817408
0.1,1,layers.15,0.11011063625833765,206763,1877775,1157269,927269,7,60817408
0.1,1,layers.2,0.15097715081508373,265498,1758531,1152317,871712,7,60817408
0.1,1,layers.3,0.15698620475759545,258650,1647597,1213949,692298,7,60817408
0.1,1,layers.4,0.159025994892161,284064,1786274,1339924,730414,7,60817408
0.1,1,layers.5,0.1959955512167531,360378,1838705,1297715,901368,7,60817408
0.1,1,layers.6,0.19077244711926353,355150,1861642,1255683,961109,7,60817408
0.1,1,layers.7,0.19063036001626793,344983,1809696,1120671,1034008,7,60817408
0.1,1,layers.8,0.1767223222567796,323879,1832700,1089763,1066816,7,60817408
0.1,1,layers.9,0.16708798834823144,299881,1794749,1122790,971840,7,60817408
0.15,1,layers.0,0.11399336973921731,200813,1761620,1133606,828827,7,60817408
0.15,1,layers.1,0.10629490913541947,198863,1870861,1296952,772772,7,60817408
0.15,1,layers.10,0.1478251583486947,328070,2219311,1353560,1193821,7,60817408
0.15,1,layers.11,0.17646560977168688,400329,2268595,1460456,1208468,7,60817408
0.15,1,layers.12,0.13632645579939706,298995,2193228,1546635,945588,7,60817408
0.15,1,layers.13,0.109694169565901,246278,2245133,1507071,984340,7,60817408
0.15,1,layers.14,0.12439820374100231,278983,2242661,1605670,915974,7,60817408
0.15,1,layers.15,0.09094097874826171,197559,2172387,1524146,845800,7,60817408
0.15,1,layers.2,0.15849280071832478,370679,2338775,1727092,982362,7,60817408
0.15,1,layers.3,0.13616581949689005,273804,2010813,1305911,978706,7,60817408
0.15,1,layers.4,0.17339923096213325,331900,1914080,1313974,932006,7,60817408
0.15,1,layers.5,0.17388284186057468,376484,2165159,1435954,1105689,7,60817408
0.15,1,layers.6,0.16303532482430963,366664,2248985,1452782,1162867,7,60817408
0.15,1,layers.7,0.15382509179739184,351688,2286285,1532355,1105618,7,60817408
0.15,1,layers.8,0.16093874445848466,396864,2465932,1606495,1256301,7,60817408
0.15,1,layers.9,0.17672524045846172,412473,2333979,1525212,1221240,7,60817408
