good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.001,1,layers.0,0.15362934094230635,4415,28738,19680,13473,7,60817408
0.001,1,layers.1,0.25045821114369504,8199,32736,22785,18150,7,60817408
0.001,1,layers.2,0.298502382573179,10524,35256,25814,19966,7,60817408
0.001,1,layers.3,0.36769397756800315,11179,30403,23373,18209,7,60817408
0.001,1,layers.4,0.38571428571428573,12339,31990,24729,19600,7,60817408
0.001,1,layers.5,0.3219700690965059,9832,30537,22266,18103,7,60817408
0.001,1,layers.6,0.2810589386157985,9194,32712,22372,19534,7,60817408
0.001,1,layers.7,0.234294670846395,7474,31900,20830,18544,7,60817408
0.001,1,layers.8,0.26261297334401096,9182,34964,24894,19252,7,60817408
0.001,1,layers.9,0.2715913692369989,9390,34574,25666,18298,7,60817408
0.001,1,layers.10,0.2384229016055512,8212,34443,24788,17867,7,60817408
0.001,1,layers.11,0.2309485762187934,8816,38173,28327,18662,7,60817408
0.001,1,layers.12,0.17966654130625548,7166,39885,29920,17131,7,60817408
0.001,1,layers.13,0.08265097236438075,2907,35172,25307,12772,7,60817408
0.001,1,layers.14,0.09443204842143059,3682,38991,27751,14922,7,60817408
0.001,1,layers.15,0.1882666484436396,5510,29267,20115,14662,7,60817408
0.01,1,layers.0,0.19310025468858533,52542,272097,188830,135809,7,60817408
0.01,1,layers.1,0.2095354424501827,62271,297186,201059,158398,7,60817408
0.01,1,layers.2,0.20694196329706346,70084,338665,225392,183357,7,60817408
0.01,1,layers.3,0.25526362611944725,77472,303498,205528,175442,7,60817408
0.01,1,layers.4,0.26902326313614494,82026,304903,212776,174153,7,60817408
0.01,1,layers.5,0.2857929934574189,78846,275885,190471,164260,7,60817408
0.01,1,layers.6,0.2578567075824845,68126,264201,180853,151474,7,60817408
0.01,1,layers.7,0.2200462280435314,59405,269966,175450,153921,7,60817408
0.01,1,layers.8,0.24308509043919044,72988,300257,207939,165306,7,60817408
0.01,1,layers.9,0.25766584646698404,73930,286922,207847,153005,7,60817408
0.01,1,layers.10,0.22884328202244203,60224,263167,183666,139725,7,60817408
0.01,1,layers.11,0.2768855558445027,78790,284558,207428,155920,7,60817408
0.01,1,layers.12,0.20568643013910803,64009,311197,218326,156880,7,60817408
0.01,1,layers.13,0.1336945202241233,41852,313042,212368,142526,7,60817408
0.01,1,layers.14,0.14791262336375274,46566,314821,222449,138938,7,60817408
0.01,1,layers.15,0.11571777073291457,29457,254559,167220,116796,7,60817408
0.1,1,layers.0,0.13537771775267393,235158,1737051,922970,1049239,7,60817408
0.1,1,layers.1,0.14712871366670666,256394,1742651,1290256,708789,7,60817408
0.1,1,layers.2,0.1917436379595241,306925,1600705,1152606,755024,7,60817408
0.1,1,layers.3,0.189041700192635,350537,1854284,1222369,982452,7,60817408
0.1,1,layers.4,0.2155142095234943,416695,1933492,1339482,1010705,7,60817408
0.1,1,layers.5,0.23311220552523618,428039,1836193,1297022,967210,7,60817408
0.1,1,layers.6,0.24035760070094864,427669,1779303,1255963,951009,7,60817408
0.1,1,layers.7,0.2506645388369714,409640,1634216,1120390,923466,7,60817408
0.1,1,layers.8,0.2428289708531051,417677,1720046,1089996,1047727,7,60817408
0.1,1,layers.9,0.23218970585352297,402688,1734306,1122159,1014835,7,60817408
0.1,1,layers.10,0.19655947492309056,325919,1658119,1002307,981731,7,60817408
0.1,1,layers.11,0.21906562868748775,391906,1788989,1095928,1084967,7,60817408
0.1,1,layers.12,0.17425853245784118,334866,1921662,1218660,1037868,7,60817408
0.1,1,layers.13,0.14649921484223577,281931,1924454,1266957,939428,7,60817408
0.1,1,layers.14,0.15946255981031782,290809,1823682,1276081,838410,7,60817408
0.1,1,layers.15,0.11624180098724088,198964,1711639,1157945,752658,7,60817408
0.15,1,layers.0,0.141513219402153,278966,1971307,1133747,1116526,7,60817408
0.15,1,layers.1,0.13504994719239571,294612,2181504,1298062,1178054,7,60817408
0.15,1,layers.2,0.1597667325738164,393192,2461038,1725678,1128552,7,60817408
0.15,1,layers.3,0.23209326487517729,433822,1869171,1306564,996429,7,60817408
0.15,1,layers.4,0.24963628935487933,485771,1945915,1313506,1118180,7,60817408
0.15,1,layers.5,0.2759292329268064,543428,1969447,1436720,1076155,7,60817408
0.15,1,layers.6,0.27501247863506423,545457,1983390,1453143,1075704,7,60817408
0.15,1,layers.7,0.25747344357711016,528008,2050728,1530195,1048541,7,60817408
0.15,1,layers.8,0.2494071825974485,514850,2064295,1606967,972178,7,60817408
0.15,1,layers.9,0.23474892066254083,500507,2132095,1524314,1108288,7,60817408
0.15,1,layers.10,0.19769448015390395,416291,2105729,1352991,1169029,7,60817408
0.15,1,layers.11,0.22930169911374437,505793,2205797,1460063,1251527,7,60817408
0.15,1,layers.12,0.16697433846687995,430906,2580672,1546156,1465422,7,60817408
0.15,1,layers.13,0.12534760681662604,314039,2505345,1506710,1312674,7,60817408
0.15,1,layers.14,0.14855595291611653,377720,2542611,1605249,1315082,7,60817408
0.15,1,layers.15,0.13022920974861113,290884,2233631,1523926,1000589,7,60817408
