good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.0,0.16943521594684385,408,2408,1719,1097,7,60817408
0.0001,1,layers.1,0.18563218390804598,323,1740,1112,951,7,60817408
0.0001,1,layers.10,0.22109917877447885,700,3166,2074,1792,7,60817408
0.0001,1,layers.11,0.166183924692252,459,2762,1670,1551,7,60817408
0.0001,1,layers.12,0.12776264002422041,422,3303,2033,1692,7,60817408
0.0001,1,layers.13,0.07161016949152542,169,2360,1492,1037,7,60817408
0.0001,1,layers.14,0.09179104477611941,246,2680,1637,1289,7,60817408
0.0001,1,layers.15,0.16753698868581376,385,2298,1725,958,7,60817408
0.0001,1,layers.2,0.1596925704526046,374,2342,1813,903,7,60817408
0.0001,1,layers.3,0.20932539682539683,422,2016,1401,1037,7,60817408
0.0001,1,layers.4,0.24479757850926978,647,2643,1847,1443,7,60817408
0.0001,1,layers.5,0.2657023220403502,698,2627,1748,1577,7,60817408
0.0001,1,layers.6,0.34021406727828746,890,2616,1891,1615,7,60817408
0.0001,1,layers.7,0.2516155088852989,623,2476,1627,1472,7,60817408
0.0001,1,layers.8,0.21204735376044567,609,2872,2146,1335,7,60817408
0.0001,1,layers.9,0.22464949462015,689,3067,2111,1645,7,60817408
0.001,1,layers.0,0.173,3806,22000,13430,12376,7,60817408
0.001,1,layers.1,0.29974236600920723,7097,23677,18296,12478,7,60817408
0.001,1,layers.10,0.25032067477747116,6440,25727,17960,14207,7,60817408
0.001,1,layers.11,0.18285974429985963,4820,26359,18784,12395,7,60817408
0.001,1,layers.12,0.20269388694884685,5282,26059,17077,14264,7,60817408
0.001,1,layers.13,0.11276459268762026,2637,23385,12972,13050,7,60817408
0.001,1,layers.14,0.13906775199449237,3434,24693,14977,13150,7,60817408
0.001,1,layers.15,0.09979061976549414,2383,23880,14572,11691,7,60817408
0.001,1,layers.2,0.2514177693761815,6916,27508,20094,14330,7,60817408
0.001,1,layers.3,0.21604750818233964,6403,29637,18262,17778,7,60817408
0.001,1,layers.4,0.2682738215318405,7979,29742,19850,17871,7,60817408
0.001,1,layers.5,0.2498170106865759,6826,27324,18064,16086,7,60817408
0.001,1,layers.6,0.23912132429978347,6847,28634,19469,16012,7,60817408
0.001,1,layers.7,0.19224650712408356,5559,28916,18835,15640,7,60817408
0.001,1,layers.8,0.25706511175898933,6613,25725,19547,12791,7,60817408
0.001,1,layers.9,0.3138302347101876,7461,23774,18267,12968,7,60817408
0.01,1,layers.0,0.16493352463786143,37130,225121,134346,127905,7,60817408
0.01,1,layers.1,0.20757353485314795,47684,229721,158674,118731,7,60817408
0.01,1,layers.10,0.2178057894343044,49487,227207,140831,135863,7,60817408
0.01,1,layers.11,0.23472049972831835,56589,241091,157132,140548,7,60817408
0.01,1,layers.12,0.21616290983606556,50634,234240,157453,127421,7,60817408
0.01,1,layers.13,0.1650683940073822,36492,221072,143760,113804,7,60817408
0.01,1,layers.14,0.18678436926211014,41810,223841,137356,128295,7,60817408
0.01,1,layers.15,0.14078060962469915,27961,198614,114086,112489,7,60817408
0.01,1,layers.2,0.23047485581846602,59864,259742,184268,135338,7,60817408
0.01,1,layers.3,0.2353782461422657,56286,239130,174589,120827,7,60817408
0.01,1,layers.4,0.25001186710567763,57936,231733,173677,115992,7,60817408
0.01,1,layers.5,0.2578339587203045,62048,240651,163512,139187,7,60817408
0.01,1,layers.6,0.23484421980624956,56314,239793,150271,145836,7,60817408
0.01,1,layers.7,0.23031190459388892,52220,226736,154894,124062,7,60817408
0.01,1,layers.8,0.2614236150361295,60129,230006,165593,124542,7,60817408
0.01,1,layers.9,0.2582802025727079,59874,231818,153262,138430,7,60817408
0.025,1,layers.0,0.13231502545769688,73284,553860,274124,353020,7,60817408
0.025,1,layers.1,0.16683952780379085,99412,595854,389124,306142,7,60817408
0.025,1,layers.10,0.1960040455551207,101162,516122,346336,270948,7,60817408
0.025,1,layers.11,0.21492292028262563,125809,585368,392254,318923,7,60817408
0.025,1,layers.12,0.18385438605937182,116100,631478,388846,358732,7,60817408
0.025,1,layers.13,0.13152859270004194,78705,598387,334831,342261,7,60817408
0.025,1,layers.14,0.1828268547124912,94269,515619,331359,278529,7,60817408
0.025,1,layers.15,0.12831660275667797,63044,491316,323416,230944,7,60817408
0.025,1,layers.2,0.18623730625334045,104535,561300,363615,302220,7,60817408
0.025,1,layers.3,0.1921823326448501,112679,586313,386441,312551,7,60817408
0.025,1,layers.4,0.20112595616363405,130862,650647,427653,353856,7,60817408
0.025,1,layers.5,0.2237614935068116,137034,612411,423566,325879,7,60817408
0.025,1,layers.6,0.23696104963373338,133792,564616,389294,309114,7,60817408
0.025,1,layers.7,0.2677974440559582,132812,495942,351887,276867,7,60817408
0.025,1,layers.8,0.2347357005291599,125539,534810,310508,349841,7,60817408
0.025,1,layers.9,0.22982697932287405,117397,510806,297189,331014,7,60817408
0.05,1,layers.0,0.14286527705386903,97854,684939,394697,388096,7,60817408
0.05,1,layers.1,0.15632330296517297,154411,987767,524135,618043,7,60817408
0.05,1,layers.10,0.18795794733467466,170023,904580,524392,550211,7,60817408
0.05,1,layers.11,0.2116795224225706,199208,941083,522342,617949,7,60817408
0.05,1,layers.12,0.19687148860107487,182391,926447,575348,533490,7,60817408
0.05,1,layers.13,0.1480236528828492,144088,973412,496664,620836,7,60817408
0.05,1,layers.14,0.15645348562301997,148896,951695,528830,571761,7,60817408
0.05,1,layers.15,0.13283347766572617,118876,894925,537615,476186,7,60817408
0.05,1,layers.2,0.15362791587571936,163803,1066232,669882,560153,7,60817408
0.05,1,layers.3,0.18359459473855216,172343,938715,508963,602095,7,60817408
0.05,1,layers.4,0.20552040119325704,200688,976487,571707,605468,7,60817408
0.05,1,layers.5,0.25049032516514474,246365,983531,624711,605185,7,60817408
0.05,1,layers.6,0.24610762555322513,243950,991233,647043,588140,7,60817408
0.05,1,layers.7,0.2418811610362547,231682,957834,649208,540308,7,60817408
0.05,1,layers.8,0.23075273312387184,211957,918546,673444,457059,7,60817408
0.05,1,layers.9,0.23356357909936953,205418,879495,644186,440727,7,60817408
0.1,1,layers.0,0.11510661903694207,158632,1378131,1055081,481682,7,60817408
0.1,1,layers.1,0.159398618422389,204028,1279986,713766,770248,7,60817408
0.1,1,layers.10,0.1825686895966788,261748,1433696,972136,723308,7,60817408
0.1,1,layers.11,0.1986204695884977,300019,1510514,1104941,705592,7,60817408
0.1,1,layers.12,0.17291434482900955,268103,1550496,1053360,765239,7,60817408
0.1,1,layers.13,0.1499922881186537,216862,1445821,956465,706218,7,60817408
0.1,1,layers.14,0.16682177138450902,238412,1429142,823388,844166,7,60817408
0.1,1,layers.15,0.11569003258451044,173298,1497951,743980,927269,7,60817408
0.1,1,layers.2,0.18947498540772784,259043,1367162,754493,871712,7,60817408
0.1,1,layers.3,0.17610335583203623,250603,1423045,981350,692298,7,60817408
0.1,1,layers.4,0.20465600188070404,292505,1429252,991343,730414,7,60817408
0.1,1,layers.5,0.2104113555494882,333692,1585903,1018227,901368,7,60817408
0.1,1,layers.6,0.20828219328443845,333968,1603440,976299,961109,7,60817408
0.1,1,layers.7,0.1907635079045587,321951,1687697,975640,1034008,7,60817408
0.1,1,layers.8,0.17161861986882873,309583,1803901,1046668,1066816,7,60817408
0.1,1,layers.9,0.20392544858490594,335345,1644449,1007954,971840,7,60817408
0.15,1,layers.0,0.11585515412952628,197912,1708271,1077356,828827,7,60817408
0.15,1,layers.1,0.15406705991927971,246140,1597616,1070984,772772,7,60817408
0.15,1,layers.10,0.15227684885107398,314295,2063971,1184445,1193821,7,60817408
0.15,1,layers.11,0.19243607893297932,412826,2145263,1349621,1208468,7,60817408
0.15,1,layers.12,0.16159463185655473,337678,2089661,1481751,945588,7,60817408
0.15,1,layers.13,0.1215095404366381,258387,2126475,1400522,984340,7,60817408
0.15,1,layers.14,0.1522044342028749,294983,1938071,1317080,915974,7,60817408
0.15,1,layers.15,0.12654593626093885,207293,1638085,999578,845800,7,60817408
0.15,1,layers.2,0.16077335797141581,293208,1823735,1134581,982362,7,60817408
